COVID 19 Rules,Written Record,Recording,"Meeting
Record",Day,Month,Year,Date,"Press
Release",Topic/Subject,"Security Council
Outcome / Vote",Presidential Statement,Communique,Press Elements,Resolution,Unanimous,Failed,Vetoed,No Outcome,Closed Meeting,Presidency,Gender_Rep,P5 Presidency,Non-P5 Presidency,Region,PermRep_Name,Note
0,n/a,n/a,S/PV.5612,23,December,2006,12/23/2006,SC/8928,Non-proliferation — Iran,"S/RES/1737 (2006)
15-0-0",0,0,0,1,1,0,0,0,0,Qatar,male,no,yes,APG,Nassir Abdulaziz Al-Nasser,
0,n/a,n/a,S/PV.5613,23,December,2006,12/23/2006,SC/8929,Civilians in armed conflict,"S/RES/1738 (2006)
15-0-0",0,0,0,1,1,0,0,0,0,Qatar,male,no,yes,APG,Nassir Abdulaziz Al-Nasser,
0,n/a,n/a,S/PV.5614,26,December,2006,12/26/2006,SC/8930,Somalia,--,0,0,0,0,0,0,0,1,0,Qatar,male,no,yes,APG,Nassir Abdulaziz Al-Nasser,
0,n/a,n/a,S/PV.5615,8,January,2007,1/8/2007,SC/8933,Peace and security,S/PRST/2007/1,1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5616,9,January,2007,1/9/2007,SC/8936,Democratic Republic of the Congo,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5617,10,January,2007,1/10/2007,SC/8937,Côte d'Ivoire,"S/RES/1739 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5618,11,January,2007,1/11/2007,SC/8938,Non-proliferation/Democratic People's Republic of Korea,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5619,12,January,2007,1/12/2007,SC/8939,Myanmar,"Draft resolutionS/2007/14vetoed by China and Russian Federation
9-3-3",0,0,0,0,0,0,1,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5620(closed),16,January,2007,1/16/2007,none issued,Meeting with countries contributing troops to the UN Mission in Ethiopia and Eritrea,Communiqué,0,1,0,0,0,0,0,0,1,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5621,16,January,2007,1/16/2007,SC/8941,Chad-Sudan,S/PRST/2007/2,1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5622,23,January,2007,1/23/2007,SC/8942,Nepal,"S/RES/1740 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5623(closed),24,January,2007,1/24/2007,none issued,Georgia,Communiqué,0,1,0,0,0,0,0,0,1,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5624,25,January,2007,1/25/2007,SC/8943,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5625(closed),29,January,2007,1/29/2007,none issued,Meeting with countries contributing troops to the UN Stabilization Mission in Haiti,Communiqué,0,1,0,0,0,0,0,0,1,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5626,30,January,2007,1/30/2007,SC/8944,Eritrea-Ethiopia,"S/RES/1741 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5627 (Resumption 1),31,January,2007,1/31/2007,SC/8945,Post-conflict peacebuilding,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5627,31,January,2007,1/31/2007,SC/8945,Post-conflict peacebuilding,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Vitaly Churkin,
0,n/a,n/a,S/PV.5628,12,February,2007,2/12/2007,SC/8952,Timor-Leste,--,0,0,0,0,0,0,0,1,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5629(ResumptionI),13,February,2007,2/13/2007,SC/8953,"The situation in the Middle East, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5629,13,February,2007,2/13/2007,SC/8953,"The situation in the Middle East, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5630,15,February,2007,2/15/2007,SC/8955,Democratic Republic of the Congo,"S/RES/1742 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5631,15,February,2007,2/15/2007,SC/8956,Haiti,"S/RES/1743 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5632 (Resumption 1),20,February,2007,2/20/2007,SC/8958,The maintenace of international peace and security: role of the Security Council in supporting security sector reform,S/PRST/2007/3,1,0,0,0,0,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5632,20,February,2007,2/20/2007,SC/8958,The maintenace of international peace and security: role of the Security Council in supporting security sector reform,--,0,0,0,0,0,0,0,1,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5633,20,February,2007,2/20/2007,SC/8960,Somalia,"S/RES/1744 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5634,22,February,2007,2/22/2007,SC/8962,Timor-Leste,"S/RES/1745 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5635 (Resumption 1),23,February,2007,2/23/2007,SC/8964,Non-proliferation of weapons of mass destruction: Implementation of resolutions 1540 (2004) and 1673 (2006) ,S/PRST/2007/4,1,0,0,0,0,0,0,0,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5635,23,February,2007,2/23/2007,SC/8964,Non-proliferation of weapons of mass destruction: Implementation of resolutions 1540 (2004) and 1673 (2006) ,--,0,0,0,0,0,0,0,1,0,Slovakia,male,no,yes,EEG,Peter Burian,
0,n/a,n/a,S/PV.5636,7,March,2007,3/7/2007,SC/8967,Women and peace and security,S/PRST/2007/5,1,0,0,0,0,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5637,9,March,2007,3/9/2007,SC/8968,Great Lakes region,--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5638,14,March,2007,3/14/2007,SC/8969,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5639,15,March,2007,3/15/2007,SC/8971,Iraq,--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5640(closed),19,March,2007,3/19/2007,none issued,Kosovo (Serbia),Communiqué,0,1,0,0,0,0,0,0,1,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5641,20,March,2007,3/20/2007,SC/8972,Afghanistan,--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5642,21,March,2007,3/21/2007,SC/8973,Middle East situation,--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5643(closed),22,March,2007,3/22/2007,none issued,Meeting with countries contributing troops to the UN Mission in Liberia,Communiqué,0,1,0,0,0,0,0,0,1,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5644,22,March,2007,3/22/2007,SC/8976,Great Lakes region,S/PRST/2007/6,1,0,0,0,0,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5645,23,March,2007,3/23/2007,SC/8977,Afghanistan,"S/RES/1746 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5646,23,March,2007,3/23/2007,SC/8978,Non-proliferation — Iran,--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5647,24,March,2007,3/24/2007,SC/8980,Non-proliferation — Iran,"S/RES/1747 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5648,27,March,2007,3/27/2007,SC/8982,Middle East situation,"S/RES/1748 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5649 (Resumption 1),28,March,2007,3/28/2007,SC/8984,"Regional organizations-African Union: Relationship between the United Nations and regional organizations, in particular
the African Union, in the maintenance of international peace and security",S/PRST/2007/7,1,0,0,0,0,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5649,28,March,2007,3/28/2007,SC/8984,"Regional organizations-African Union: Relationship between the United Nations and regional organizations, in particular
the African Union, in the maintenance of international peace and security",--,0,0,0,0,0,0,0,1,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5650,28,March,2007,3/28/2007,SC/8985,Rwanda,"S/RES/1749 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5651,28,March,2007,3/28/2007,SC/8986,Côte d'Ivoire,S/PRST/2007/8,1,0,0,0,0,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5652,30,March,2007,3/30/2007,SC/8990,Liberia,"S/RES/1750 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,South Africa,male,no,yes,AG,Dumisani Kumalo,
0,n/a,n/a,S/PV.5654(closed),3,April,2007,4/3/2007,none issued,Kosovo (Serbia),Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5653,3,April,2007,4/3/2007,SC/8992,Democratic Republic of the Congo,S/PRST/2007/9,1,0,0,0,0,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,Karen Pierce runs one of the meetings
0,n/a,n/a,S/PV.5656(closed),4,April,2007,4/4/2007,none issued,Meeting with countries contributing troops to the UN Organization Mission in the Democratic Republic of the Congo,Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5655,4,April,2007,4/4/2007,SC/8993,Africa,--,0,0,0,0,0,0,0,1,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5658(closed),10,April,2007,4/10/2007,none issued,Georgia,Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5657(closed),10,April,2007,4/10/2007,none issued,Meeting with countries contributing troops to the UN Observer Mission in Georgia,Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5659,12,April,2007,4/12/2007,SC/8995,Peace and security — terrorist acts: Algeria,S/PRST/2007/10,1,0,0,0,0,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5660,13,April,2007,4/13/2007,SC/8996,Democratic Republic of the Congo,"S/RES/1751 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5661,13,April,2007,4/13/2007,SC/8997,Georgia,"S/RES/1752 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5662,13,April,2007,4/13/2007,SC/8998,Peace and security — terrorist acts: Iraq,S/PRST/2007/11,1,0,0,0,0,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5663 (Resumption 1),17,April,2007,4/17/2007,SC/9000,Climate change,--,0,0,0,0,0,0,0,1,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5663,17,April,2007,4/17/2007,SC/9000,Climate change,--,0,0,0,0,0,0,0,1,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5664,17,April,2007,4/17/2007,SC/9002,Middle East situation,S/PRST/2007/12,1,0,0,0,0,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5665(closed),20,April,2007,4/20/2007,none issued,Meeting with countries contributing troops to the UN Mission for the Referendum in Western Sahara,Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5666(closed),23,April,2007,4/23/2007,none issued,Meeting with countries contributing troops to the UN Mission in the Sudan,Communiqué,0,1,0,0,0,0,0,0,1,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5667,25,April,2007,4/25/2007,SC/9004,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5668,27,April,2007,4/27/2007,SC/9006,Liberia,"S/RES/1753 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5669,30,April,2007,4/30/2007,SC/9007,Western Sahara,"S/RES/1754 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5670,30,April,2007,4/30/2007,SC/9008,Sudan,"S/RES/1755 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5671,30,April,2007,4/30/2007,SC/9009,Somalia,S/PRST/2007/13,1,0,0,0,0,0,0,0,0,United Kingdom,male,yes,no,WEOG,Emyr Jones Parry,
0,n/a,n/a,S/PV.5672,2,May,2007,5/2/2007,SC/9013,Security Council mission — Kosovo,--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5673,10,May,2007,5/10/2007,SC/9015,Security Council mission — Kosovo,--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5674,15,May,2007,5/15/2007,SC/9016,Democratic Republic of the Congo,"S/RES/1756 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5675,16,May,2007,5/16/2007,SC/9018,Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5676,18,May,2007,5/18/2007,SC/9019,Côte d'Ivoire,--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5678(closed),21,May,2007,5/21/2007,none issued,Burundi,Communiqué,0,1,0,0,0,0,0,0,1,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5677,21,May,2007,5/21/2007,SC/9020,Great Lakes region — Horn of Africa,--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5679,22,May,2007,5/22/2007,SC/9021,"Briefings by Chairmen of subsidiary bodies of the Security Council — sanctions: CTC, 1267, 1540",--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5680(closed),23,May,2007,5/23/2007,none issued,Afghanistan,Communiqué,0,1,0,0,0,0,0,0,1,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5681,23,May,2007,5/23/2007,SC/9022,Iraq,Letter(S/2007/301),0,0,0,0,0,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5682,23,May,2007,5/23/2007,SC/9023,Timor-Leste,S/PRST/2007/14,1,0,0,0,0,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5683,24,May,2007,5/24/2007,SC/9025,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5684,25,May,2007,5/25/2007,SC/9027,Sudan,S/PRST/2007/15,1,0,0,0,0,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5685,30,May,2007,5/30/2007,SC/9029,Middle East situation,"S/RES/1757 (2007)
10-0-5",0,0,0,1,0,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5686,30,May,2007,5/30/2007,SC/9030,Burundi,S/PRST/2007/16,1,0,0,0,0,0,0,0,0,United States,male,yes,no,WEOG,Zalmay Khalilzad,
0,n/a,n/a,S/PV.5688(closed),7,June,2007,6/7/2007,none issued,Sudan,Communiqué,0,1,0,0,0,0,0,0,1,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5687,7,June,2007,6/7/2007,SC/9036,Sudan,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5689(closed),8,June,2007,6/8/2007,none issued,Meeting with countries contributing troops to the UN Peacekeeping Force in Cyprus,Communiqué,0,1,0,0,0,0,0,0,1,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5690,8,June,2007,6/8/2007,SC/9037,Sierra Leone,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5691,11,June,2007,6/11/2007,SC/9040,Middle East situation,S/PRST/2007/17,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5692(closed),12,June,2007,6/12/2007,none issued,Meeting with countries contributing troops to the United Nations Disengagement Observer Force,Communiqué,0,1,0,0,0,0,0,0,1,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5693,13,June,2007,6/13/2007,SC/9041,Iraq,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5694,13,June,2007,6/13/2007,SC/9043,Middle East situation,S/PRST/2007/18,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5695,14,June,2007,6/14/2007,SC/9045,Somalia,S/PRST/2007/19,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5696,15,June,2007,6/15/2007,SC/9047,Cyprus,"S/RES/1758 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5697,18,June,2007,6/18/2007,SC/9048,International Tribunal — Rwanda & Yugoslavia,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5698,20,June,2007,6/20/2007,SC/9050,Middle East situation,"S/RES/1759 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5698,20,June,2007,6/20/2007,SC/9050,Middle East situation,S/PRST/2007/20,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5699,20,June,2007,6/20/2007,SC/9051,Liberia,"S/RES/1760 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5700,20,June,2007,6/20/2007,SC/9052,Côte d'Ivoire,"S/RES/1761 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5701,20,June,2007,6/20/2007,SC/9053,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5702,21,June,2007,6/21/2007,SC/9055,Non-proliferation — Iran,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5703,22,June,2007,6/22/2007,SC/9057,Civilians in armed conflict,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5704,25,June,2007,6/25/2007,SC/9059,Middle East situation,S/PRST/2007/21,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5705 (Resumption 1),25,June,2007,6/25/2007,SC/9060,Peace and security: natural resources and conflict,S/PRST/2007/22,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5705,25,June,2007,6/25/2007,SC/9060,Peace and security: natural resources and conflict,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5706,26,June,2007,6/26/2007,SC/9061,Security Council mission — Africa,--,0,0,0,0,0,0,0,1,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,"S/PV.5707
(closed)",28,June,2007,6/28/2007,none issued,Somalia,Communiqué,0,1,0,0,0,0,0,0,1,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5708,28,June,2007,6/28/2007,SC/9062,Sierra Leone,S/PRST/2007/23,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5709,29,June,2007,6/29/2007,SC/9063,Small arms,S/PRST/2007/24,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5710,29,June,2007,6/29/2007,SC/9064,Iraq,"S/RES/1762 (2007)
14-0-1",0,0,0,1,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5711,29,June,2007,6/29/2007,SC/9065,Côte d'Ivoire,"S/RES/1763 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5712,29,June,2007,6/29/2007,SC/9066,Côte d'Ivoire,S/PRST/2007/25,1,0,0,0,0,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5713,29,June,2007,6/29/2007,SC/9067,Bosnia and Herzegovina,"S/RES/1764 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Belgium,male,no,yes,WEOG,Johan C. Verbeke,
0,n/a,n/a,S/PV.5714,9,July,2007,7/9/2007,SC/9071,Peace and security — terrorist acts,S/PRST/2007/26,1,0,0,0,0,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,"S/PV.5715
(closed)",11,July,2007,7/11/2007,none issued,Meeting with countries contributing troops to the UN Operation in Côte d'Ivoire,Communiqué,0,1,0,0,0,0,0,0,1,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5716,16,July,2007,7/16/2007,SC/9078,Côte d'Ivoire,"S/RES/1765 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5717,16,July,2007,7/16/2007,SC/9079,"Security Council mission — Addis Ababa, Khartoum, Accra, Abidjan and Kinshasa",--,0,0,0,0,0,0,0,1,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5718,17,July,2007,7/17/2007,SC/9080,Afghanistan,S/PRST/2007/27,1,0,0,0,0,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5719,19,July,2007,7/19/2007,SC/9082,Middle East situation,--,0,0,0,0,0,0,0,1,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5720,23,July,2007,7/23/2007,SC/9083,Somalia,"S/RES/1766 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5721,23,July,2007,7/23/2007,SC/9084,Democratic Republic of the Congo,S/PRST/2007/28,1,0,0,0,0,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,"S/PV.5722
(closed)",24,July,2007,7/24/2007,none issued,Meeting with countries contributing troops to the UN Mission in Ethiopia and Eritrea,Communiqué,0,1,0,0,0,0,0,0,1,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5723,25,July,2007,7/25/2007,SC/9085,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,"S/PV.5724
(closed)",26,July,2007,7/26/2007,none issued,Georgia,Communiqué,0,1,0,0,0,0,0,0,1,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5725,30,July,2007,7/30/2007,SC/9086,Eritrea-Ethiopia,"S/RES/1767 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5726,31,July,2007,7/31/2007,SC/9088,Democratic Republic of the Congo,"S/RES/1768 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5727,31,July,2007,7/31/2007,SC/9089,Sudan,"S/RES/1769 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,China,male,yes,no,APG,Wang Guangya,
0,n/a,n/a,S/PV.5728,3,August,2007,8/3/2007,SC/9091,Middle East situation,S/PRST/2007/29,1,0,0,0,0,0,0,0,0,Republic of the Congo,male,no,yes,AG,Pascal Gayama,
0,n/a,n/a,S/PV.5729,10,August,2007,8/10/2007,SC/9095,Iraq,"S/RES/1770 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Republic of the Congo,male,no,yes,AG,Pascal Gayama,
0,n/a,n/a,S/PV.5730,10,August,2007,8/10/2007,SC/9097,Democratic Republic of the Congo,"S/RES/1771 (2007)
15-0-0",0,0,0,1,1,0,0,0,0,Republic of the Congo,male,no,yes,AG,Pascal Gayama,
0,n/a,n/a,"S/PV.5731
(closed)",16,August,2007,8/16/2007,none issued,Meeting with countries contributing troops to the UN Interim Force in Lebanon,Communiqué,0,1,0,0,0,0,0,0,1,Republic of the Congo,male,no,yes,AG,Pascal Gayama,
